date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
03/Jan/2009,London Irish,Newcastle,1.06,30.0,7.88
03/Jan/2009,Northampton,Bristol,1.23,23.5,4.07
27/Dec/2008,Bristol,Gloucester,3.02,20.0,1.37
27/Dec/2008,Newcastle,Worcester,1.77,18.0,2.0300000000000002
27/Dec/2008,Bath,Northampton,1.2,26.0,4.18
27/Dec/2008,Saracens,London Irish,1.77,18.0,2.0300000000000002
26/Dec/2008,Sale,Wasps,1.34,21.67,3.2
20/Dec/2008,London Irish,Gloucester,1.6099999999999999,17.5,2.27
20/Dec/2008,Worcester,Bristol,1.1400000000000001,23.0,4.720000000000001
20/Dec/2008,Bath,Sale,1.51,19.0,2.48
20/Dec/2008,Wasps,Saracens,1.51,19.0,2.48
20/Dec/2008,Leicester,Newcastle,1.04,27.0,8.030000000000001
30/Nov/2008,Bristol,London Irish,2.5700000000000003,20.33,1.48
30/Nov/2008,Saracens,Worcester,1.33,22.67,3.15
29/Nov/2008,Gloucester,Northampton,1.17,27.33,4.470000000000001
28/Nov/2008,Newcastle,Wasps,2.17,19.33,1.6800000000000002
28/Nov/2008,Sale,Leicester,1.75,18.0,2.0700000000000003
23/Nov/2008,London Irish,Saracens,1.45,21.0,2.65
23/Nov/2008,Wasps,Sale,1.47,20.33,2.6100000000000003
22/Nov/2008,Northampton,Bath,2.41,19.67,1.54
21/Nov/2008,Gloucester,Bristol,1.12,31.0,5.28
21/Nov/2008,Worcester,Newcastle,1.13,29.67,5.2
16/Nov/2008,Bristol,Northampton,1.75,17.33,2.06
16/Nov/2008,Newcastle,London Irish,2.4,19.67,1.55
16/Nov/2008,Saracens,Gloucester,1.63,19.67,2.2199999999999998
15/Nov/2008,Bath,Leicester,1.67,18.33,2.15
14/Nov/2008,Sale,Worcester,1.3900000000000001,21.33,2.88
02/Oct/2008,Worcester,Harlequins,1.67,21.67,2.12
01/Oct/2008,Bristol,Saracens,2.35,20.33,1.55
01/Oct/2008,Leicester,Northampton,1.12,26.33,5.25
01/Oct/2008,London Irish,Sale,1.87,17.0,1.92
01/Oct/2008,Wasps,Bath,1.41,21.33,2.75
30/Sep/2008,Gloucester,Newcastle,1.1,28.33,5.73
27/Sep/2008,Harlequins,London Irish,1.47,19.67,2.6
27/Sep/2008,Saracens,Northampton,1.25,22.67,3.65
27/Sep/2008,Bath,Worcester,1.26,22.67,3.63
26/Sep/2008,Leicester,Wasps,1.33,21.0,3.17
26/Sep/2008,Newcastle,Bristol,1.43,21.33,2.6799999999999997
26/Sep/2008,Sale,Gloucester,1.63,18.0,2.23
21/Sep/2008,Saracens,Newcastle,1.18,25.33,4.58
20/Sep/2008,Gloucester,Harlequins,1.3900000000000001,19.67,2.92
20/Sep/2008,London Irish,Bath,1.6600000000000001,18.67,2.1799999999999997
20/Sep/2008,Northampton,Wasps,2.4,18.67,1.55
20/Sep/2008,Worcester,Leicester,2.4699999999999998,18.67,1.52
12/Sep/2008,Sale,Saracens,1.4,19.67,2.87
