date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
26/May/2018,Exeter,Saracens,2.49,20.69,1.5899999999999999
19/May/2018,Exeter,Newcastle,1.1,31.49,6.91
19/May/2018,Saracens,Wasps,1.16,28.5,5.21
05/May/2018,Bath,London Irish,1.06,39.75,8.969999999999999
05/May/2018,Harlequins,Exeter,4.279999999999999,25.38,1.22
05/May/2018,Newcastle,Wasps,2.13,20.11,1.76
05/May/2018,Northampton,Worcester,1.3,23.4,3.57
05/May/2018,Sale,Leicester,1.55,21.59,2.51
05/May/2018,Saracens,Gloucester,1.03,46.37,12.63
29/Apr/2018,London Irish,Saracens,9.29,40.92,1.05
29/Apr/2018,Wasps,Northampton,1.08,34.7,7.44
28/Apr/2018,Exeter,Sale,1.1,33.33,6.91
28/Apr/2018,Gloucester,Bath,1.27,23.58,3.9
28/Apr/2018,Worcester,Harlequins,1.48,21.56,2.7199999999999998
27/Apr/2018,Leicester,Newcastle,1.19,24.54,4.71
15/Apr/2018,London Irish,Exeter,5.08,27.99,1.17
15/Apr/2018,Saracens,Bath,1.08,34.99,7.94
14/Apr/2018,Gloucester,Harlequins,1.28,22.44,3.82
14/Apr/2018,Leicester,Northampton,1.09,33.74,7.42
14/Apr/2018,Wasps,Worcester,1.06,38.54,8.89
13/Apr/2018,Newcastle,Sale,1.42,22.22,2.96
08/Apr/2018,Exeter,Gloucester,1.15,29.57,5.52
07/Apr/2018,Harlequins,London Irish,1.15,30.07,5.45
07/Apr/2018,Worcester,Newcastle,2.27,20.96,1.6800000000000002
07/Apr/2018,Bath,Leicester,2.0700000000000003,20.52,1.8199999999999998
07/Apr/2018,Northampton,Saracens,4.5,26.71,1.21
06/Apr/2018,Sale,Wasps,2.1,20.4,1.78
25/Mar/2018,Leicester,Wasps,1.6600000000000001,20.69,2.29
24/Mar/2018,Newcastle,Northampton,1.19,24.56,4.96
24/Mar/2018,London Irish,Gloucester,2.52,20.41,1.56
24/Mar/2018,Sale,Worcester,1.18,25.45,5.12
24/Mar/2018,Saracens,Harlequins,1.18,27.11,4.96
23/Mar/2018,Bath,Exeter,2.2,19.5,1.74
04/Mar/2018,Exeter,Saracens,1.4,21.23,3.14
04/Mar/2018,Harlequins,Bath,1.85,20.25,2.02
04/Mar/2018,Wasps,London Irish,1.07,35.75,8.43
04/Mar/2018,Worcester,Leicester,2.3,20.6,1.6600000000000001
03/Mar/2018,Gloucester,Newcastle,1.49,21.08,2.73
03/Mar/2018,Northampton,Sale,1.55,20.26,2.55
25/Feb/2018,Saracens,Leicester,1.15,28.49,5.59
25/Feb/2018,London Irish,Worcester,2.21,20.11,1.71
24/Feb/2018,Bath,Sale,1.45,21.52,2.8899999999999997
24/Feb/2018,Gloucester,Wasps,1.67,20.54,2.29
24/Feb/2018,Harlequins,Newcastle,1.5899999999999999,20.61,2.46
24/Feb/2018,Exeter,Northampton,1.11,31.21,6.63
18/Feb/2018,Wasps,Exeter,1.55,20.92,2.55
17/Feb/2018,Leicester,Harlequins,1.28,24.49,3.83
17/Feb/2018,Northampton,London Irish,1.19,26.77,5.21
17/Feb/2018,Worcester,Gloucester,2.1799999999999997,20.73,1.81
16/Feb/2018,Newcastle,Bath,1.51,20.78,3.2
16/Feb/2018,Sale,Saracens,3.01,20.81,1.45
11/Feb/2018,Harlequins,Wasps,2.96,21.63,1.47
10/Feb/2018,London Irish,Sale,1.94,18.93,1.92
10/Feb/2018,Gloucester,Leicester,1.3,21.72,3.69
10/Feb/2018,Saracens,Newcastle,1.1400000000000001,30.25,5.81
10/Feb/2018,Exeter,Worcester,1.08,37.31,8.66
09/Feb/2018,Bath,Northampton,1.44,21.07,2.94
07/Jan/2018,Newcastle,Exeter,2.92,20.48,1.43
07/Jan/2018,Wasps,Saracens,2.6,19.99,1.53
06/Jan/2018,Leicester,London Irish,1.07,38.4,8.36
06/Jan/2018,Northampton,Gloucester,2.2800000000000002,19.9,1.6800000000000002
06/Jan/2018,Sale,Harlequins,1.4,21.28,3.12
05/Jan/2018,Worcester,Bath,2.42,19.35,1.67
31/Dec/2017,Exeter,Leicester,1.21,24.46,4.5600000000000005
30/Dec/2017,Harlequins,Northampton,1.37,22.35,3.18
30/Dec/2017,Gloucester,Sale,1.35,22.59,3.32
30/Dec/2017,London Irish,Newcastle,2.5700000000000003,21.52,1.56
30/Dec/2017,Saracens,Worcester,1.03,41.2,13.57
29/Dec/2017,Bath,Wasps,1.77,20.07,2.13
24/Dec/2017,Leicester,Saracens,2.44,19.99,1.6600000000000001
23/Dec/2017,Newcastle,Harlequins,1.38,21.96,3.79
23/Dec/2017,Northampton,Exeter,3.26,21.51,1.3599999999999999
23/Dec/2017,Sale,Bath,1.6400000000000001,19.15,2.3600000000000003
23/Dec/2017,Wasps,Gloucester,1.33,22.82,3.42
22/Dec/2017,Worcester,London Irish,1.25,22.68,4.26
03/Dec/2017,Harlequins,Saracens,4.65,25.19,1.21
02/Dec/2017,Wasps,Leicester,1.3900000000000001,22.03,3.1
02/Dec/2017,Gloucester,London Irish,1.1400000000000001,29.08,5.81
02/Dec/2017,Exeter,Bath,1.22,23.39,4.95
01/Dec/2017,Northampton,Newcastle,1.33,22.54,3.44
01/Dec/2017,Worcester,Sale,1.63,19.59,2.37
26/Nov/2017,London Irish,Wasps,4.77,25.9,1.19
26/Nov/2017,Saracens,Exeter,1.54,20.63,2.81
25/Nov/2017,Sale,Northampton,1.22,24.0,4.34
25/Nov/2017,Leicester,Worcester,1.3,24.63,3.67
25/Nov/2017,Bath,Harlequins,1.28,24.31,3.73
24/Nov/2017,Newcastle,Gloucester,1.46,20.64,2.75
19/Nov/2017,Exeter,Harlequins,1.07,34.27,8.33
19/Nov/2017,Leicester,Sale,1.34,22.53,3.38
19/Nov/2017,London Irish,Bath,2.55,21.0,1.55
18/Nov/2017,Wasps,Newcastle,1.18,26.08,5.01
18/Nov/2017,Worcester,Northampton,2.35,20.2,1.63
17/Nov/2017,Gloucester,Saracens,3.24,22.35,1.38
29/Oct/2017,Bath,Gloucester,1.19,24.91,4.82
29/Oct/2017,Newcastle,Leicester,1.8599999999999999,19.83,2.0
28/Oct/2017,Harlequins,Worcester,1.17,28.78,5.28
28/Oct/2017,Northampton,Wasps,1.6,19.67,2.42
28/Oct/2017,Saracens,London Irish,1.02,48.79,16.759999999999998
27/Oct/2017,Sale,Exeter,2.5,20.63,1.55
08/Oct/2017,Saracens,Wasps,1.07,33.84,9.29
07/Oct/2017,Bath,Worcester,1.05,40.31,9.58
07/Oct/2017,Exeter,Newcastle,1.13,29.07,5.87
07/Oct/2017,Gloucester,Northampton,1.9300000000000002,19.45,1.92
07/Oct/2017,London Irish,Leicester,3.95,23.75,1.28
06/Oct/2017,Harlequins,Sale,1.35,23.28,4.359999999999999
01/Oct/2017,Wasps,Bath,1.42,21.62,2.95
30/Sep/2017,Leicester,Exeter,1.81,18.82,2.13
30/Sep/2017,Northampton,Harlequins,1.2,23.7,5.31
29/Sep/2017,Sale,Gloucester,1.44,21.57,2.94
29/Sep/2017,Newcastle,London Irish,1.12,31.14,6.31
29/Sep/2017,Worcester,Saracens,7.67,31.97,1.08
24/Sep/2017,Exeter,Wasps,1.38,21.95,3.11
24/Sep/2017,London Irish,Northampton,3.71,22.98,1.34
23/Sep/2017,Bath,Newcastle,1.15,27.52,5.47
23/Sep/2017,Harlequins,Leicester,1.67,20.29,2.26
23/Sep/2017,Saracens,Sale,1.03,39.17,11.49
22/Sep/2017,Gloucester,Worcester,1.13,29.24,5.94
17/Sep/2017,Wasps,Harlequins,1.15,26.45,5.46
16/Sep/2017,Newcastle,Saracens,7.76,37.15,1.08
16/Sep/2017,Leicester,Gloucester,1.24,23.32,4.15
15/Sep/2017,Sale,London Irish,1.22,24.77,4.4
15/Sep/2017,Northampton,Bath,1.81,20.36,2.05
15/Sep/2017,Worcester,Exeter,4.91,25.08,1.18
10/Sep/2017,Worcester,Wasps,5.06,23.57,1.19
09/Sep/2017,Northampton,Leicester,1.9100000000000001,19.79,1.94
09/Sep/2017,Exeter,London Irish,1.1,31.77,6.87
09/Sep/2017,Harlequins,Gloucester,1.5,21.32,2.66
09/Sep/2017,Bath,Saracens,2.74,20.01,1.49
08/Sep/2017,Sale,Newcastle,1.43,20.35,2.98
03/Sep/2017,Leicester,Bath,1.34,21.75,3.38
02/Sep/2017,London Irish,Harlequins,4.32,24.58,1.22
02/Sep/2017,Wasps,Sale,1.17,27.82,4.99
02/Sep/2017,Saracens,Northampton,1.17,23.83,6.21
01/Sep/2017,Gloucester,Exeter,2.48,21.29,1.58
01/Sep/2017,Newcastle,Worcester,1.3599999999999999,22.08,3.3
