date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
15/Feb/2020,Harlequins,London Irish,1.33,20.78,3.49
15/Feb/2020,Leicester,Wasps,1.54,19.39,2.59
15/Feb/2020,Saracens,Sale,2.2800000000000002,17.97,1.69
15/Feb/2020,Worcester,Bath,2.06,18.16,1.8199999999999998
14/Feb/2020,Gloucester,Exeter,1.74,20.21,2.15
26/Jan/2020,Harlequins,Saracens,1.5,20.68,2.74
25/Jan/2020,Bath,Leicester,1.43,20.71,2.92
25/Jan/2020,Bristol,Gloucester,1.8900000000000001,19.79,1.96
25/Jan/2020,Exeter,Sale,1.33,22.58,3.39
25/Jan/2020,Worcester,Wasps,1.72,20.65,2.19
24/Jan/2020,Northampton,London Irish,1.12,32.260000000000005,6.1
05/Jan/2020,Wasps,Northampton,2.2800000000000002,20.9,1.65
05/Jan/2020,London Irish,Exeter,6.17,30.19,1.12
04/Jan/2020,Gloucester,Bath,1.56,20.69,2.51
04/Jan/2020,Saracens,Worcester,1.01,44.33,14.64
04/Jan/2020,Leicester,Bristol,1.47,21.66,2.8
03/Jan/2020,Sale,Harlequins,1.29,22.27,3.73
29/Dec/2019,Exeter,Saracens,2.19,20.02,1.72
28/Dec/2019,Harlequins,Leicester,1.54,21.01,2.56
28/Dec/2019,Bath,Sale,1.5899999999999999,20.31,2.4299999999999997
28/Dec/2019,Worcester,London Irish,1.3599999999999999,22.44,3.24
28/Dec/2019,Northampton,Gloucester,1.43,21.62,2.88
27/Dec/2019,Bristol,Wasps,1.22,23.43,4.38
22/Dec/2019,London Irish,Bath,1.95,20.42,1.9100000000000001
21/Dec/2019,Leicester,Exeter,2.49,20.19,1.58
21/Dec/2019,Wasps,Harlequins,1.73,20.38,2.16
21/Dec/2019,Sale,Northampton,1.62,20.22,2.3600000000000003
21/Dec/2019,Saracens,Bristol,1.07,34.66,7.97
20/Dec/2019,Gloucester,Worcester,1.22,24.82,4.359999999999999
01/Dec/2019,Bristol,London Irish,1.1400000000000001,28.02,5.57
01/Dec/2019,Harlequins,Gloucester,1.73,19.51,2.1799999999999997
30/Nov/2019,Exeter,Wasps,1.09,33.42,7.32
30/Nov/2019,Northampton,Leicester,1.48,22.64,2.77
30/Nov/2019,Worcester,Sale,2.25,20.19,1.69
29/Nov/2019,Bath,Saracens,4.890000000000001,26.77,1.19
10/Nov/2019,Exeter,Bristol,1.17,28.89,5.1
10/Nov/2019,London Irish,Leicester,1.67,20.37,2.2800000000000002
09/Nov/2019,Bath,Northampton,1.8399999999999999,19.47,2.0300000000000002
09/Nov/2019,Gloucester,Saracens,1.35,20.97,3.33
09/Nov/2019,Harlequins,Worcester,1.22,24.16,4.46
08/Nov/2019,Sale,Wasps,1.24,23.58,4.12
03/Nov/2019,Worcester,Exeter,3.71,22.9,1.29
02/Nov/2019,Leicester,Gloucester,3.22,21.04,1.38
02/Nov/2019,Saracens,London Irish,1.06,42.37,8.559999999999999
02/Nov/2019,Wasps,Bath,1.46,20.72,2.8200000000000003
01/Nov/2019,Bristol,Sale,1.5699999999999998,20.09,2.54
01/Nov/2019,Northampton,Harlequins,1.45,20.75,2.87
27/Oct/2019,Leicester,Saracens,2.73,21.19,1.49
26/Oct/2019,Gloucester,Wasps,1.2,23.72,4.67
26/Oct/2019,Harlequins,Bristol,1.4,19.79,3.04
26/Oct/2019,London Irish,Sale,2.9699999999999998,20.43,1.43
26/Oct/2019,Northampton,Worcester,1.22,23.1,4.390000000000001
25/Oct/2019,Bath,Exeter,2.96,21.43,1.42
20/Oct/2019,Wasps,London Irish,1.11,30.74,6.46
19/Oct/2019,Exeter,Harlequins,1.24,25.87,4.220000000000001
19/Oct/2019,Sale,Gloucester,1.45,21.57,2.85
19/Oct/2019,Saracens,Northampton,1.1,31.76,6.8
19/Oct/2019,Worcester,Leicester,1.37,21.11,3.22
18/Oct/2019,Bristol,Bath,1.33,22.03,3.51
