date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
18/Feb/2012,Newcastle,London Irish,1.97,18.33,1.83
18/Feb/2012,Northampton,Sale,1.13,27.5,5.35
18/Feb/2012,Wasps,Exeter,1.71,18.33,2.12
18/Feb/2012,Bath,Gloucester,1.56,18.5,2.42
12/Feb/2012,Wasps,Saracens,1.6600000000000001,18.5,2.2
11/Feb/2012,Exeter,Leicester,2.7199999999999998,19.67,1.45
11/Feb/2012,Bath,Newcastle,1.11,28.33,5.88
11/Feb/2012,Gloucester,Northampton,1.41,20.83,2.88
11/Feb/2012,Harlequins,London Irish,1.37,21.17,3.03
10/Feb/2012,Sale,Worcester,1.27,20.6,3.77
08/Jan/2012,London Irish,Sale,1.41,20.17,2.87
08/Jan/2012,Saracens,Bath,1.16,22.5,4.83
07/Jan/2012,Leicester,Wasps,1.07,30.67,7.53
07/Jan/2012,Newcastle,Exeter,1.75,18.0,2.06
07/Jan/2012,Worcester,Gloucester,2.21,18.0,1.6600000000000001
06/Jan/2012,Northampton,Harlequins,1.34,20.83,3.16
01/Jan/2012,Leicester,Sale,1.08,30.17,7.13
01/Jan/2012,Saracens,Gloucester,1.26,21.83,3.69
01/Jan/2012,Wasps,Worcester,1.27,22.0,3.64
01/Jan/2012,Bath,London Irish,1.51,19.5,2.56
31/Dec/2011,Exeter,Harlequins,2.3899999999999997,19.0,1.56
31/Dec/2011,Newcastle,Northampton,3.26,22.5,1.32
27/Dec/2011,Harlequins,Saracens,1.88,18.0,1.92
27/Dec/2011,Worcester,Leicester,3.11,20.8,1.3599999999999999
27/Dec/2011,London Irish,Exeter,1.34,21.17,3.17
26/Dec/2011,Gloucester,Wasps,1.28,22.0,3.62
26/Dec/2011,Sale,Newcastle,1.26,22.17,3.74
24/Dec/2011,Northampton,Bath,1.13,29.0,5.42
04/Dec/2011,Wasps,Harlequins,2.13,18.83,1.7
04/Dec/2011,Saracens,London Irish,1.24,21.83,3.86
03/Dec/2011,Exeter,Worcester,1.26,22.67,3.69
03/Dec/2011,Bath,Sale,1.26,22.33,3.69
03/Dec/2011,Leicester,Northampton,1.46,20.33,2.6799999999999997
02/Dec/2011,Newcastle,Gloucester,2.3899999999999997,18.5,1.5699999999999998
27/Nov/2011,Harlequins,Newcastle,1.05,30.33,8.42
26/Nov/2011,Northampton,Saracens,1.53,19.0,2.46
26/Nov/2011,London Irish,Wasps,1.42,20.67,2.8200000000000003
26/Nov/2011,Gloucester,Leicester,1.7,18.33,2.1399999999999997
25/Nov/2011,Sale,Exeter,1.47,18.33,2.6799999999999997
25/Nov/2011,Worcester,Bath,2.4,18.83,1.56
06/Nov/2011,Saracens,Sale,1.05,30.33,9.04
06/Nov/2011,Wasps,Northampton,2.52,19.17,1.53
05/Nov/2011,Leicester,London Irish,1.13,26.17,5.15
05/Nov/2011,Exeter,Gloucester,1.7,18.33,2.1399999999999997
05/Nov/2011,Bath,Harlequins,1.6400000000000001,18.17,2.25
04/Nov/2011,Newcastle,Worcester,1.55,18.67,2.44
29/Oct/2011,Gloucester,Saracens,1.8900000000000001,17.8,1.94
29/Oct/2011,Harlequins,Exeter,1.2,24.0,4.45
29/Oct/2011,Northampton,Newcastle,1.04,32.25,9.63
29/Oct/2011,London Irish,Bath,1.5,19.6,2.59
28/Oct/2011,Sale,Leicester,2.63,19.5,1.48
28/Oct/2011,Worcester,Wasps,1.8599999999999999,17.5,1.94
09/Oct/2011,Wasps,Bath,1.6,18.5,2.3200000000000003
09/Oct/2011,Saracens,Newcastle,1.04,31.67,9.08
09/Oct/2011,London Irish,Worcester,1.11,27.83,5.71
08/Oct/2011,Leicester,Harlequins,1.72,18.17,2.1
08/Oct/2011,Sale,Gloucester,1.65,18.5,2.2199999999999998
08/Oct/2011,Northampton,Exeter,1.48,18.83,2.63
02/Oct/2011,Newcastle,Wasps,1.9,18.0,1.88
01/Oct/2011,Bath,Leicester,1.43,20.5,2.77
01/Oct/2011,Exeter,Saracens,2.5700000000000003,19.33,1.5
01/Oct/2011,Harlequins,Sale,1.13,26.67,5.42
01/Oct/2011,Gloucester,London Irish,1.31,22.0,3.32
30/Sep/2011,Worcester,Northampton,2.2,18.17,1.67
25/Sep/2011,Exeter,Wasps,1.46,19.67,2.7199999999999998
24/Sep/2011,Gloucester,Bath,1.63,18.67,2.25
24/Sep/2011,London Irish,Newcastle,1.1400000000000001,27.33,5.07
24/Sep/2011,Worcester,Harlequins,2.67,19.5,1.46
24/Sep/2011,Leicester,Saracens,1.79,17.5,2.02
23/Sep/2011,Sale,Northampton,1.9300000000000002,17.33,1.88
18/Sep/2011,Saracens,Worcester,1.05,29.0,8.42
17/Sep/2011,Bath,Exeter,1.27,21.67,3.68
17/Sep/2011,Newcastle,Leicester,3.4,21.5,1.3
17/Sep/2011,Harlequins,Gloucester,1.4,21.17,2.88
17/Sep/2011,Northampton,London Irish,1.29,21.33,3.52
17/Sep/2011,Wasps,Sale,1.1,27.5,6.13
11/Sep/2011,Wasps,Leicester,1.54,18.83,2.4299999999999997
10/Sep/2011,Bath,Saracens,1.65,19.0,2.2199999999999998
10/Sep/2011,Exeter,Newcastle,1.21,23.17,4.23
10/Sep/2011,Gloucester,Worcester,1.19,24.5,4.390000000000001
09/Sep/2011,Harlequins,Northampton,1.56,18.17,2.42
09/Sep/2011,Sale,London Irish,2.06,18.0,1.76
04/Sep/2011,Northampton,Gloucester,1.3599999999999999,21.6,3.12
03/Sep/2011,Newcastle,Bath,2.71,20.8,1.46
03/Sep/2011,Saracens,Wasps,1.25,23.83,3.81
03/Sep/2011,Leicester,Exeter,1.12,28.6,5.47
03/Sep/2011,Worcester,Sale,1.6099999999999999,19.4,2.3200000000000003
03/Sep/2011,London Irish,Harlequins,2.04,18.6,1.78
