date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
10/Mar/2019,Harlequins,Gloucester,1.72,19.46,2.19
09/Mar/2019,Worcester,Exeter,3.2,21.55,1.3599999999999999
09/Mar/2019,Northampton,Bristol,1.31,22.46,3.55
09/Mar/2019,Wasps,Newcastle,1.38,21.13,3.13
08/Mar/2019,Sale,Leicester,1.17,23.63,5.25
08/Mar/2019,Bath,Saracens,2.42,19.09,1.6
03/Mar/2019,Newcastle,Worcester,1.58,19.37,2.48
02/Mar/2019,Bath,Harlequins,1.33,22.1,3.38
02/Mar/2019,Leicester,Wasps,1.6800000000000002,19.69,2.27
02/Mar/2019,Sale,Exeter,2.49,19.94,1.5699999999999998
02/Mar/2019,Saracens,Northampton,1.21,24.09,4.470000000000001
01/Mar/2019,Bristol,Gloucester,2.75,21.12,1.46
24/Feb/2019,Worcester,Leicester,1.43,21.3,2.9
23/Feb/2019,Northampton,Bath,1.6800000000000002,20.28,2.25
23/Feb/2019,Exeter,Newcastle,1.07,37.03,8.01
23/Feb/2019,Harlequins,Bristol,1.25,23.86,3.99
23/Feb/2019,Wasps,Sale,1.43,22.32,2.88
22/Feb/2019,Gloucester,Saracens,1.54,20.02,2.5700000000000003
16/Feb/2019,Bath,Newcastle,1.13,26.82,5.82
16/Feb/2019,Harlequins,Worcester,1.27,22.4,4.08
16/Feb/2019,Saracens,Leicester,1.09,32.16,7.19
16/Feb/2019,Northampton,Sale,1.5899999999999999,20.27,2.41
15/Feb/2019,Bristol,Wasps,1.76,19.77,2.15
15/Feb/2019,Gloucester,Exeter,1.72,20.09,2.16
06/Jan/2019,Wasps,Northampton,1.42,21.4,2.92
05/Jan/2019,Exeter,Bristol,1.04,43.38,9.79
05/Jan/2019,Leicester,Gloucester,1.54,20.22,2.55
05/Jan/2019,Newcastle,Harlequins,1.73,19.64,2.1799999999999997
05/Jan/2019,Worcester,Bath,2.01,19.36,1.85
04/Jan/2019,Sale,Saracens,2.87,20.45,1.45
30/Dec/2018,Bath,Leicester,1.46,20.82,2.81
30/Dec/2018,Bristol,Newcastle,1.5699999999999998,19.71,2.49
29/Dec/2018,Harlequins,Wasps,1.6800000000000002,21.02,2.2199999999999998
29/Dec/2018,Gloucester,Sale,1.41,21.14,2.94
29/Dec/2018,Saracens,Worcester,1.05,40.97,9.33
28/Dec/2018,Northampton,Exeter,2.76,20.56,1.49
23/Dec/2018,Newcastle,Gloucester,1.73,19.66,2.16
23/Dec/2018,Wasps,Bath,1.44,21.02,2.85
22/Dec/2018,Exeter,Saracens,1.8599999999999999,19.67,2.02
22/Dec/2018,Leicester,Harlequins,1.41,22.05,2.96
22/Dec/2018,Sale,Bristol,1.29,23.13,3.7
21/Dec/2018,Worcester,Northampton,1.67,19.58,2.29
02/Dec/2018,Bath,Sale,1.47,19.79,2.77
01/Dec/2018,Gloucester,Worcester,1.1400000000000001,27.97,5.61
01/Dec/2018,Northampton,Newcastle,1.42,20.5,2.9699999999999998
01/Dec/2018,Saracens,Wasps,1.1,31.68,6.86
01/Dec/2018,Bristol,Leicester,2.21,19.82,1.71
30/Nov/2018,Harlequins,Exeter,2.3200000000000003,19.77,1.6400000000000001
25/Nov/2018,Leicester,Saracens,2.49,20.32,1.55
24/Nov/2018,Exeter,Gloucester,1.33,20.41,3.42
24/Nov/2018,Sale,Northampton,1.29,22.05,3.57
24/Nov/2018,Wasps,Bristol,1.34,21.6,3.33
23/Nov/2018,Newcastle,Bath,1.6,19.41,2.41
23/Nov/2018,Worcester,Harlequins,1.5899999999999999,19.33,2.4299999999999997
18/Nov/2018,Bristol,Exeter,3.99,23.03,1.25
17/Nov/2018,Northampton,Wasps,2.15,20.59,1.74
17/Nov/2018,Saracens,Sale,1.32,21.58,3.37
17/Nov/2018,Bath,Worcester,1.46,21.12,2.84
16/Nov/2018,Gloucester,Leicester,1.16,25.58,5.21
16/Nov/2018,Harlequins,Newcastle,1.52,19.74,2.62
07/Oct/2018,Worcester,Bristol,1.45,20.55,2.83
06/Oct/2018,Harlequins,Saracens,3.66,22.0,1.3
06/Oct/2018,Northampton,Leicester,1.76,18.4,2.1399999999999997
06/Oct/2018,Sale,Newcastle,1.63,19.64,2.3600000000000003
06/Oct/2018,Wasps,Gloucester,1.42,21.24,2.99
05/Oct/2018,Bath,Exeter,2.92,20.85,1.43
30/Sep/2018,Leicester,Sale,1.23,24.74,4.12
29/Sep/2018,Bristol,Northampton,2.17,18.98,1.74
29/Sep/2018,Exeter,Worcester,1.04,48.71,10.42
29/Sep/2018,Gloucester,Harlequins,1.22,25.0,4.3
29/Sep/2018,Saracens,Bath,1.01,66.88,13.94
28/Sep/2018,Newcastle,Wasps,1.5699999999999998,20.52,2.5300000000000002
23/Sep/2018,Leicester,Worcester,1.15,27.99,5.44
23/Sep/2018,Saracens,Gloucester,1.13,29.01,5.73
22/Sep/2018,Bath,Northampton,1.48,20.39,2.77
22/Sep/2018,Bristol,Harlequins,1.92,19.72,1.94
22/Sep/2018,Sale,Wasps,2.3,19.55,1.67
21/Sep/2018,Newcastle,Exeter,3.96,22.81,1.26
16/Sep/2018,Wasps,Leicester,1.41,20.6,2.98
15/Sep/2018,Exeter,Sale,1.05,49.91,9.33
15/Sep/2018,Harlequins,Bath,1.41,20.7,2.98
15/Sep/2018,Northampton,Saracens,3.44,22.66,1.32
15/Sep/2018,Worcester,Newcastle,1.6600000000000001,19.05,2.33
14/Sep/2018,Gloucester,Bristol,1.13,31.63,6.16
09/Sep/2018,Sale,Worcester,1.26,23.3,3.89
08/Sep/2018,Bath,Gloucester,1.72,20.59,2.19
08/Sep/2018,Leicester,Newcastle,1.37,22.05,3.19
08/Sep/2018,Saracens,Bristol,1.01,57.86,16.07
08/Sep/2018,Wasps,Exeter,2.5,20.65,1.56
07/Sep/2018,Northampton,Harlequins,1.38,22.28,3.14
02/Sep/2018,Newcastle,Saracens,3.83,22.87,1.28
01/Sep/2018,Exeter,Leicester,1.28,24.14,3.8
01/Sep/2018,Harlequins,Sale,1.54,21.18,2.55
01/Sep/2018,Worcester,Wasps,2.35,20.92,1.6400000000000001
01/Sep/2018,Gloucester,Northampton,1.4,22.73,3.02
31/Aug/2018,Bristol,Bath,3.2,21.55,1.37
